2026-02-14 11:30:53,225 | INFO | [Forward][gaussian] epoch=5099/11999 total=7.994e-04 pde=2.981e-04 bc=5.012e-05 best=2.361e-04 lr=1.00e-03
2026-02-14 11:30:54,535 | INFO | [Forward][gaussian] epoch=5199/11999 total=9.982e-04 pde=3.236e-04 bc=6.746e-05 best=2.346e-04 lr=1.00e-03
2026-02-14 11:30:55,857 | INFO | [Forward][gaussian] epoch=5299/11999 total=3.886e-04 pde=2.296e-04 bc=1.590e-05 best=2.254e-04 lr=1.00e-03
2026-02-14 11:30:57,182 | INFO | [Forward][gaussian] epoch=5399/11999 total=6.686e-04 pde=2.623e-04 bc=4.063e-05 best=2.254e-04 lr=1.00e-03
2026-02-14 11:30:58,507 | INFO | [Forward][gaussian] checkpoint saved at epoch=5499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:30:58,507 | INFO | [Forward][gaussian] epoch=5499/11999 total=1.291e-03 pde=2.641e-04 bc=1.027e-04 best=2.254e-04 lr=1.00e-03
2026-02-14 11:30:59,823 | INFO | [Forward][gaussian] epoch=5599/11999 total=4.804e-04 pde=2.121e-04 bc=2.683e-05 best=2.074e-04 lr=1.00e-03
2026-02-14 11:31:01,143 | INFO | [Forward][gaussian] epoch=5699/11999 total=1.054e-03 pde=3.107e-04 bc=7.434e-05 best=2.074e-04 lr=1.00e-03
2026-02-14 11:31:02,451 | INFO | [Forward][gaussian] epoch=5799/11999 total=4.731e-04 pde=2.077e-04 bc=2.654e-05 best=1.966e-04 lr=1.00e-03
2026-02-14 11:31:03,756 | INFO | [Forward][gaussian] epoch=5899/11999 total=2.372e-04 pde=1.848e-04 bc=5.232e-06 best=1.966e-04 lr=1.00e-03
2026-02-14 11:31:05,071 | INFO | [Forward][gaussian] checkpoint saved at epoch=5999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:31:05,071 | INFO | [Forward][gaussian] epoch=5999/11999 total=3.314e-04 pde=1.903e-04 bc=1.411e-05 best=1.901e-04 lr=1.00e-03
2026-02-14 11:31:06,386 | INFO | [Forward][gaussian] epoch=6099/11999 total=2.693e-04 pde=1.783e-04 bc=9.097e-06 best=1.901e-04 lr=1.00e-03
2026-02-14 11:31:07,715 | INFO | [Forward][gaussian] epoch=6199/11999 total=3.884e-04 pde=1.963e-04 bc=1.920e-05 best=1.901e-04 lr=1.00e-03
2026-02-14 11:31:09,044 | INFO | [Forward][gaussian] epoch=6299/11999 total=2.315e-04 pde=1.694e-04 bc=6.216e-06 best=1.901e-04 lr=1.00e-03
2026-02-14 11:31:10,379 | INFO | [Forward][gaussian] epoch=6399/11999 total=3.409e-04 pde=1.798e-04 bc=1.611e-05 best=1.690e-04 lr=1.00e-03
2026-02-14 11:31:11,684 | INFO | [Forward][gaussian] checkpoint saved at epoch=6499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:31:11,685 | INFO | [Forward][gaussian] epoch=6499/11999 total=8.940e-04 pde=2.495e-04 bc=6.444e-05 best=1.659e-04 lr=1.00e-03
2026-02-14 11:31:13,017 | INFO | [Forward][gaussian] epoch=6599/11999 total=3.651e-04 pde=1.684e-04 bc=1.967e-05 best=1.659e-04 lr=1.00e-03
2026-02-14 11:31:14,313 | INFO | [Forward][gaussian] epoch=6699/11999 total=3.171e-04 pde=1.573e-04 bc=1.599e-05 best=1.522e-04 lr=1.00e-03
2026-02-14 11:31:15,619 | INFO | [Forward][gaussian] epoch=6799/11999 total=5.056e-04 pde=1.799e-04 bc=3.257e-05 best=1.522e-04 lr=1.00e-03
